11mar15_28feb15_PWD_f1_sp1_12.1_rev,74,9.4236,0.12728,5,11mar15_28feb15_PWD_f1_sp1_12.1_rev_5,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,93,11.5039,0.12406,8,11mar15_28feb15_PWD_f1_sp1_12.1_rev_8,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,131,8.9099,0.067893,9,11mar15_28feb15_PWD_f1_sp1_12.1_rev_9,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,123,8.1606,0.066382,16,11mar15_28feb15_PWD_f1_sp1_12.1_rev_16,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,62,7.6876,0.12306,17,11mar15_28feb15_PWD_f1_sp1_12.1_rev_17,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,70,8.6507,0.12384,18,11mar15_28feb15_PWD_f1_sp1_12.1_rev_18,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,149,12.0699,0.080747,20,11mar15_28feb15_PWD_f1_sp1_12.1_rev_20,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,42,7.426,0.17655,21,11mar15_28feb15_PWD_f1_sp1_12.1_rev_21,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,67,9.74,0.14561,25,11mar15_28feb15_PWD_f1_sp1_12.1_rev_25,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,106,2.7421,0.025865,26,11mar15_28feb15_PWD_f1_sp1_12.1_rev_26,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,61,5.358,0.088381,28,11mar15_28feb15_PWD_f1_sp1_12.1_rev_28,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,95,15.6422,0.16416,29,11mar15_28feb15_PWD_f1_sp1_12.1_rev_29,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,103,8.6985,0.084334,30,11mar15_28feb15_PWD_f1_sp1_12.1_rev_30,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.1_rev,47,3.8356,0.08228,33,11mar15_28feb15_PWD_f1_sp1_12.1_rev_33,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,54,8.4375,0.15495,2,11mar15_28feb15_PWD_f1_sp1_12.2_rev_2,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,122,9,0.07352,3,11mar15_28feb15_PWD_f1_sp1_12.2_rev_3,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,67,4.3077,0.06395,4,11mar15_28feb15_PWD_f1_sp1_12.2_rev_4,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,149,12.466,0.08358,5,11mar15_28feb15_PWD_f1_sp1_12.2_rev_5,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,76,4.7392,0.062306,6,11mar15_28feb15_PWD_f1_sp1_12.2_rev_6,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,40,2.2222,0.055563,8,11mar15_28feb15_PWD_f1_sp1_12.2_rev_8,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,60,5.413,0.090104,9,11mar15_28feb15_PWD_f1_sp1_12.2_rev_9,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,59,3.999,0.067476,11,11mar15_28feb15_PWD_f1_sp1_12.2_rev_11,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,104,9.6434,0.092715,13,11mar15_28feb15_PWD_f1_sp1_12.2_rev_13,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,48,3.9672,0.082231,15,11mar15_28feb15_PWD_f1_sp1_12.2_rev_15,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,29,5.3877,0.18417,17,11mar15_28feb15_PWD_f1_sp1_12.2_rev_17,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,93,9.6667,0.10416,19,11mar15_28feb15_PWD_f1_sp1_12.2_rev_19,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,67,5.2422,0.078422,21,11mar15_28feb15_PWD_f1_sp1_12.2_rev_21,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,68,2.3668,0.034932,22,11mar15_28feb15_PWD_f1_sp1_12.2_rev_22,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,51,2.8494,0.056094,23,11mar15_28feb15_PWD_f1_sp1_12.2_rev_23,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,67,4.1358,0.06219,24,11mar15_28feb15_PWD_f1_sp1_12.2_rev_24,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,65,3.8504,0.058847,25,11mar15_28feb15_PWD_f1_sp1_12.2_rev_25,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,78,9.1638,0.11729,26,11mar15_28feb15_PWD_f1_sp1_12.2_rev_26,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,39,6.4654,0.16737,29,11mar15_28feb15_PWD_f1_sp1_12.2_rev_29,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,52,3.1503,0.061081,31,11mar15_28feb15_PWD_f1_sp1_12.2_rev_31,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12.2_rev,71,6.1676,0.086527,32,11mar15_28feb15_PWD_f1_sp1_12.2_rev_32,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,46,2.2996,0.050122,1,11mar15_28feb15_PWD_f1_sp1_12_rev_1,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,71,6.3998,0.089528,2,11mar15_28feb15_PWD_f1_sp1_12_rev_2,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,67,7.4761,0.11235,3,11mar15_28feb15_PWD_f1_sp1_12_rev_3,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,76,4.089,0.053654,4,11mar15_28feb15_PWD_f1_sp1_12_rev_4,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,75,9.0116,0.11989,5,11mar15_28feb15_PWD_f1_sp1_12_rev_5,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,126,3.1451,0.025036,6,11mar15_28feb15_PWD_f1_sp1_12_rev_6,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,92,10.6585,0.11524,8,11mar15_28feb15_PWD_f1_sp1_12_rev_8,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,131,8.3935,0.063943,9,11mar15_28feb15_PWD_f1_sp1_12_rev_9,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,123,9.0161,0.073564,15,11mar15_28feb15_PWD_f1_sp1_12_rev_15,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,63,8.7456,0.13957,16,11mar15_28feb15_PWD_f1_sp1_12_rev_16,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,70,8.1904,0.11716,17,11mar15_28feb15_PWD_f1_sp1_12_rev_17,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,40,8.0061,0.19935,18,11mar15_28feb15_PWD_f1_sp1_12_rev_18,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,150,12.71,0.085013,19,11mar15_28feb15_PWD_f1_sp1_12_rev_19,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,38,7.3285,0.19053,20,11mar15_28feb15_PWD_f1_sp1_12_rev_20,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,76,5.2396,0.069307,23,11mar15_28feb15_PWD_f1_sp1_12_rev_23,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,66,10.3412,0.15589,25,11mar15_28feb15_PWD_f1_sp1_12_rev_25,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,60,5.3888,0.089374,27,11mar15_28feb15_PWD_f1_sp1_12_rev_27,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,93,14.0328,0.15089,28,11mar15_28feb15_PWD_f1_sp1_12_rev_28,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,104,9.4739,0.090798,30,11mar15_28feb15_PWD_f1_sp1_12_rev_30,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,47,4.4547,0.093927,35,11mar15_28feb15_PWD_f1_sp1_12_rev_35,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,93,9.6667,0.10411,36,11mar15_28feb15_PWD_f1_sp1_12_rev_36,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,67,5.5211,0.082741,37,11mar15_28feb15_PWD_f1_sp1_12_rev_37,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,66,3.9246,0.05911,39,11mar15_28feb15_PWD_f1_sp1_12_rev_39,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,65,4.0607,0.062272,40,11mar15_28feb15_PWD_f1_sp1_12_rev_40,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,78,8.7879,0.11197,41,11mar15_28feb15_PWD_f1_sp1_12_rev_41,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,51,3.4572,0.067625,43,11mar15_28feb15_PWD_f1_sp1_12_rev_43,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,71,6.3471,0.089135,44,11mar15_28feb15_PWD_f1_sp1_12_rev_44,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,90,0.3125,0.0034677,49,11mar15_28feb15_PWD_f1_sp1_12_rev_49,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_12_rev,68,1.7143,0.025046,50,11mar15_28feb15_PWD_f1_sp1_12_rev_50,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,71,4.577,0.064247,1,11mar15_28feb15_PWD_f1_sp1_13_rev_1,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,98,9.5139,0.096962,2,11mar15_28feb15_PWD_f1_sp1_13_rev_2,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,65,9.4272,0.14477,3,11mar15_28feb15_PWD_f1_sp1_13_rev_3,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,110,9.7984,0.089428,4,11mar15_28feb15_PWD_f1_sp1_13_rev_4,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,96,4.6341,0.048308,6,11mar15_28feb15_PWD_f1_sp1_13_rev_6,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,61,4.8027,0.079059,7,11mar15_28feb15_PWD_f1_sp1_13_rev_7,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,95,5.3726,0.056339,8,11mar15_28feb15_PWD_f1_sp1_13_rev_8,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,102,3.2573,0.032071,9,11mar15_28feb15_PWD_f1_sp1_13_rev_9,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,109,7.4101,0.067698,10,11mar15_28feb15_PWD_f1_sp1_13_rev_10,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,53,4.7699,0.09072,12,11mar15_28feb15_PWD_f1_sp1_13_rev_12,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,84,8.5426,0.1021,13,11mar15_28feb15_PWD_f1_sp1_13_rev_13,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,69,3.9614,0.05724,14,11mar15_28feb15_PWD_f1_sp1_13_rev_14,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,110,6.797,0.061794,15,11mar15_28feb15_PWD_f1_sp1_13_rev_15,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,82,9.1338,0.11125,18,11mar15_28feb15_PWD_f1_sp1_13_rev_18,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,90,6.1887,0.069113,23,11mar15_28feb15_PWD_f1_sp1_13_rev_23,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,130,5.3606,0.041273,25,11mar15_28feb15_PWD_f1_sp1_13_rev_25,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,92,6.3963,0.069544,27,11mar15_28feb15_PWD_f1_sp1_13_rev_27,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,131,7.0317,0.053697,28,11mar15_28feb15_PWD_f1_sp1_13_rev_28,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,101,7.3415,0.072375,29,11mar15_28feb15_PWD_f1_sp1_13_rev_29,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,101,6.3785,0.063443,30,11mar15_28feb15_PWD_f1_sp1_13_rev_30,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,61,5.6849,0.092577,31,11mar15_28feb15_PWD_f1_sp1_13_rev_31,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,88,6.8048,0.077198,32,11mar15_28feb15_PWD_f1_sp1_13_rev_32,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,92,6.5215,0.070655,40,11mar15_28feb15_PWD_f1_sp1_13_rev_40,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,77,5.0192,0.064907,41,11mar15_28feb15_PWD_f1_sp1_13_rev_41,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,46,7.6458,0.16585,43,11mar15_28feb15_PWD_f1_sp1_13_rev_43,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,158,11.5377,0.073125,44,11mar15_28feb15_PWD_f1_sp1_13_rev_44,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,59,8,0.13521,47,11mar15_28feb15_PWD_f1_sp1_13_rev_47,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,106,7.4114,0.070207,48,11mar15_28feb15_PWD_f1_sp1_13_rev_48,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,154,4.2822,0.027743,49,11mar15_28feb15_PWD_f1_sp1_13_rev_49,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,35,4.3055,0.12423,51,11mar15_28feb15_PWD_f1_sp1_13_rev_51,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,78,11.7498,0.15059,52,11mar15_28feb15_PWD_f1_sp1_13_rev_52,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,56,7.2551,0.12964,54,11mar15_28feb15_PWD_f1_sp1_13_rev_54,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,93,6.7837,0.072919,56,11mar15_28feb15_PWD_f1_sp1_13_rev_56,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,93,8.0666,0.087176,57,11mar15_28feb15_PWD_f1_sp1_13_rev_57,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,75,7.2319,0.096173,58,11mar15_28feb15_PWD_f1_sp1_13_rev_58,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,108,7.9015,0.073097,61,11mar15_28feb15_PWD_f1_sp1_13_rev_61,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,38,5.5924,0.14748,62,11mar15_28feb15_PWD_f1_sp1_13_rev_62,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,66,12.9025,0.19624,65,11mar15_28feb15_PWD_f1_sp1_13_rev_65,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,93,3.5281,0.038056,69,11mar15_28feb15_PWD_f1_sp1_13_rev_69,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,111,4.8518,0.043834,71,11mar15_28feb15_PWD_f1_sp1_13_rev_71,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,39,6.5206,0.16764,72,11mar15_28feb15_PWD_f1_sp1_13_rev_72,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,43,6.8562,0.15986,73,11mar15_28feb15_PWD_f1_sp1_13_rev_73,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,67,5.9444,0.089331,74,11mar15_28feb15_PWD_f1_sp1_13_rev_74,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,54,6.2689,0.11677,78,11mar15_28feb15_PWD_f1_sp1_13_rev_78,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,124,5.9637,0.04794,80,11mar15_28feb15_PWD_f1_sp1_13_rev_80,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,84,5.8853,0.069787,81,11mar15_28feb15_PWD_f1_sp1_13_rev_81,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,24,2.8754,0.11897,82,11mar15_28feb15_PWD_f1_sp1_13_rev_82,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,90,5.8885,0.065495,85,11mar15_28feb15_PWD_f1_sp1_13_rev_85,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,85,11.7595,0.13907,90,11mar15_28feb15_PWD_f1_sp1_13_rev_90,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,45,2.6054,0.057476,91,11mar15_28feb15_PWD_f1_sp1_13_rev_91,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_13_rev,49,7.3941,0.15165,93,11mar15_28feb15_PWD_f1_sp1_13_rev_93,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,82,11.7898,0.14374,3,11mar15_28feb15_PWD_f1_sp1_14.2_rev_3,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,117,11.5625,0.099212,4,11mar15_28feb15_PWD_f1_sp1_14.2_rev_4,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,98,8.9968,0.091486,6,11mar15_28feb15_PWD_f1_sp1_14.2_rev_6,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,89,6.0537,0.068002,7,11mar15_28feb15_PWD_f1_sp1_14.2_rev_7,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,129,7.8396,0.060704,9,11mar15_28feb15_PWD_f1_sp1_14.2_rev_9,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,68,8.5686,0.12666,12,11mar15_28feb15_PWD_f1_sp1_14.2_rev_12,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,132,7.1308,0.054123,13,11mar15_28feb15_PWD_f1_sp1_14.2_rev_13,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,95,9.0373,0.094847,14,11mar15_28feb15_PWD_f1_sp1_14.2_rev_14,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,63,2.5868,0.040928,16,11mar15_28feb15_PWD_f1_sp1_14.2_rev_16,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,61,6.4774,0.10594,18,11mar15_28feb15_PWD_f1_sp1_14.2_rev_18,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,78,9.9938,0.12778,19,11mar15_28feb15_PWD_f1_sp1_14.2_rev_19,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,122,22.4925,0.18378,21,11mar15_28feb15_PWD_f1_sp1_14.2_rev_21,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14.2_rev,54,3.097,0.057542,22,11mar15_28feb15_PWD_f1_sp1_14.2_rev_22,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,71,4.6127,0.065165,1,11mar15_28feb15_PWD_f1_sp1_14_rev_1,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,98,8.5999,0.08748,2,11mar15_28feb15_PWD_f1_sp1_14_rev_2,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,65,8.263,0.12673,4,11mar15_28feb15_PWD_f1_sp1_14_rev_4,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,110,7.3728,0.067181,5,11mar15_28feb15_PWD_f1_sp1_14_rev_5,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,96,5.1243,0.053504,7,11mar15_28feb15_PWD_f1_sp1_14_rev_7,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,60,4.198,0.07046,8,11mar15_28feb15_PWD_f1_sp1_14_rev_8,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,95,5.1961,0.054695,9,11mar15_28feb15_PWD_f1_sp1_14_rev_9,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,110,6.1948,0.056521,11,11mar15_28feb15_PWD_f1_sp1_14_rev_11,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,116,8.1289,0.070137,12,11mar15_28feb15_PWD_f1_sp1_14_rev_12,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,52,5.011,0.095626,13,11mar15_28feb15_PWD_f1_sp1_14_rev_13,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,83,6.9375,0.083199,14,11mar15_28feb15_PWD_f1_sp1_14_rev_14,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,69,3.6735,0.052861,15,11mar15_28feb15_PWD_f1_sp1_14_rev_15,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,118,8.9773,0.075894,16,11mar15_28feb15_PWD_f1_sp1_14_rev_16,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,77,7.6294,0.098728,18,11mar15_28feb15_PWD_f1_sp1_14_rev_18,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,82,11.6121,0.14178,19,11mar15_28feb15_PWD_f1_sp1_14_rev_19,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,116,10.375,0.089665,22,11mar15_28feb15_PWD_f1_sp1_14_rev_22,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,88,6.9443,0.078501,25,11mar15_28feb15_PWD_f1_sp1_14_rev_25,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,98,8.9019,0.090647,26,11mar15_28feb15_PWD_f1_sp1_14_rev_26,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,89,6.0529,0.067993,27,11mar15_28feb15_PWD_f1_sp1_14_rev_27,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,129,7.9398,0.061612,29,11mar15_28feb15_PWD_f1_sp1_14_rev_29,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,57,0.56338,0.0099435,31,11mar15_28feb15_PWD_f1_sp1_14_rev_31,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,68,8.5046,0.12565,33,11mar15_28feb15_PWD_f1_sp1_14_rev_33,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,132,7.1382,0.054278,34,11mar15_28feb15_PWD_f1_sp1_14_rev_34,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,96,9.6821,0.101,35,11mar15_28feb15_PWD_f1_sp1_14_rev_35,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,63,2.2353,0.035446,37,11mar15_28feb15_PWD_f1_sp1_14_rev_37,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,101,7.0848,0.07005,38,11mar15_28feb15_PWD_f1_sp1_14_rev_38,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,61,5.8255,0.095101,39,11mar15_28feb15_PWD_f1_sp1_14_rev_39,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,87,12.6124,0.14515,40,11mar15_28feb15_PWD_f1_sp1_14_rev_40,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,124,22.7409,0.18389,44,11mar15_28feb15_PWD_f1_sp1_14_rev_44,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,54,2.2222,0.041533,46,11mar15_28feb15_PWD_f1_sp1_14_rev_46,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,66,9.0637,0.13725,47,11mar15_28feb15_PWD_f1_sp1_14_rev_47,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,88,6.1227,0.069785,48,11mar15_28feb15_PWD_f1_sp1_14_rev_48,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,78,5.3673,0.068787,49,11mar15_28feb15_PWD_f1_sp1_14_rev_49,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,114,6.853,0.060055,50,11mar15_28feb15_PWD_f1_sp1_14_rev_50,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,46,7.6348,0.16598,53,11mar15_28feb15_PWD_f1_sp1_14_rev_53,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,158,11.5859,0.073118,54,11mar15_28feb15_PWD_f1_sp1_14_rev_54,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,62,1.3115,0.021262,55,11mar15_28feb15_PWD_f1_sp1_14_rev_55,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,105,7.3409,0.069644,59,11mar15_28feb15_PWD_f1_sp1_14_rev_59,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,155,4.8668,0.031438,60,11mar15_28feb15_PWD_f1_sp1_14_rev_60,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,34,4.0426,0.11795,63,11mar15_28feb15_PWD_f1_sp1_14_rev_63,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,72,5.8761,0.081833,67,11mar15_28feb15_PWD_f1_sp1_14_rev_67,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,56,6.4931,0.11563,68,11mar15_28feb15_PWD_f1_sp1_14_rev_68,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,93,6.7388,0.072241,70,11mar15_28feb15_PWD_f1_sp1_14_rev_70,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,95,12.8616,0.13568,71,11mar15_28feb15_PWD_f1_sp1_14_rev_71,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,75,6.9221,0.091977,72,11mar15_28feb15_PWD_f1_sp1_14_rev_72,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,73,10.2773,0.14023,74,11mar15_28feb15_PWD_f1_sp1_14_rev_74,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,107,8.1665,0.076429,75,11mar15_28feb15_PWD_f1_sp1_14_rev_75,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,38,5.3832,0.1403,77,11mar15_28feb15_PWD_f1_sp1_14_rev_77,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,93,3.5916,0.038737,84,11mar15_28feb15_PWD_f1_sp1_14_rev_84,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,110,4.3517,0.039446,86,11mar15_28feb15_PWD_f1_sp1_14_rev_86,,,,,,,,,
11mar15_28feb15_PWD_f1_sp1_14_rev,43,6.9074,0.16215,87,11mar15_28feb15_PWD_f1_sp1_14_rev_87,,,,,,,,,
