fileName,centromere_ABS_Position,centromere_PER_Position,avergeRED,boxNumber,Obj.ID,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
20jul15_18may15_PWD_m1_sp1_24_rev,127,3.5783,0.028144,8,20jul15_18may15_PWD_m1_sp1_24_rev_8,1,0,,,1,70,,,
20jul15_18may15_PWD_m1_sp1_28_rev,76,4.1293,0.054678,1,20jul15_18may15_PWD_m1_sp1_28_rev_1,1,1,,,1,49,,,
20jul15_18may15_PWD_m1_sp1_28_rev,56,4.2163,0.075464,10,20jul15_18may15_PWD_m1_sp1_28_rev_10,1,1,,,1,27,,,
20jul15_18may15_PWD_m1_sp1_28_rev,88,5.6831,0.064711,3,20jul15_18may15_PWD_m1_sp1_28_rev_3,1,1,,,2,29,74,,
20jul15_18may15_PWD_m1_sp1_28_rev,87,5.1429,0.059167,6,20jul15_18may15_PWD_m1_sp1_28_rev_6,1,1,,,1,66,,,
20jul15_18may15_PWD_m1_sp1_28_rev,92,3.125,0.034139,7,20jul15_18may15_PWD_m1_sp1_28_rev_7,1,1,,,1,58,,,
20jul15_18may15_PWD_m1_sp1_29.1_rev,97,3.4298,0.035314,11,20jul15_18may15_PWD_m1_sp1_29.1_rev_11,1,1,1,,2,29,88,,
20jul15_18may15_PWD_m1_sp1_29.1_rev,104,5.8532,0.056116,4,20jul15_18may15_PWD_m1_sp1_29.1_rev_4,1,1,,,2,31,87,,
20jul15_18may15_PWD_m1_sp1_29.1_rev,55,7.6059,0.13875,6,20jul15_18may15_PWD_m1_sp1_29.1_rev_6,1,1,,,1,44,,,
20jul15_18may15_PWD_m1_sp1_29.1_rev,94,5.2471,0.056099,8,20jul15_18may15_PWD_m1_sp1_29.1_rev_8,1,1,,,2,35,77,,
20jul15_18may15_PWD_m1_sp1_29.1_rev,106,6.5238,0.061473,9,20jul15_18may15_PWD_m1_sp1_29.1_rev_9,1,1,,,2,24,84,,
20jul15_18may15_PWD_m1_sp1_29.2_rev,89,4.3627,0.048909,5,20jul15_18may15_PWD_m1_sp1_29.2_rev_5,1,1,,,1,55,,,
20jul15_18may15_PWD_m1_sp1_29.3_rev,100,7.5662,0.075468,1,20jul15_18may15_PWD_m1_sp1_29.3_rev_1,1,1,,,2,28,84,,
20jul15_18may15_PWD_m1_sp1_29.3_rev,90,3.055,0.034005,11,20jul15_18may15_PWD_m1_sp1_29.3_rev_11,1,1,,,1,56,,,
20jul15_18may15_PWD_m1_sp1_29.3_rev,107,3.965,0.036902,12,20jul15_18may15_PWD_m1_sp1_29.3_rev_12,1,1,,,2,26,94,,
20jul15_18may15_PWD_m1_sp1_29.3_rev,60,6.181,0.10263,15,20jul15_18may15_PWD_m1_sp1_29.3_rev_15,1,1,,,1,31,,,
20jul15_18may15_PWD_m1_sp1_29.3_rev,113,5.5157,0.048946,2,20jul15_18may15_PWD_m1_sp1_29.3_rev_2,1,1,,,2,43,100,,
20jul15_18may15_PWD_m1_sp1_29.3_rev,90,3.8393,0.042896,7,20jul15_18may15_PWD_m1_sp1_29.3_rev_7,1,1,,,2,20,80,,
20jul15_18may15_PWD_m1_sp1_29.3_rev,68,4.8256,0.070899,9,20jul15_18may15_PWD_m1_sp1_29.3_rev_9,1,1,,,2,26,60,,
20jul15_18may15_PWD_m1_sp1_30_rev,108,3.8851,0.035965,10,20jul15_18may15_PWD_m1_sp1_30_rev_10,1,0,,,2,33,93,,
20jul15_18may15_PWD_m1_sp1_30_rev,107,6.1576,0.057318,12,20jul15_18may15_PWD_m1_sp1_30_rev_12,1,1,,,2,36,103,,
20jul15_18may15_PWD_m1_sp1_30_rev,91,5.1339,0.056274,14,20jul15_18may15_PWD_m1_sp1_30_rev_14,1,0,,,2,22,83,,
20jul15_18may15_PWD_m1_sp1_30_rev,60,7.1816,0.11966,17,20jul15_18may15_PWD_m1_sp1_30_rev_17,1,0,,,1,54,,,
20jul15_18may15_PWD_m1_sp1_30_rev,128,3.4644,0.027047,2,20jul15_18may15_PWD_m1_sp1_30_rev_2,1,0,,,2,34,120,,
20jul15_18may15_PWD_m1_sp1_30_rev,119,6.6799,0.056018,5,20jul15_18may15_PWD_m1_sp1_30_rev_5,1,0,,,2,65,110,,
20jul15_18may15_PWD_m1_sp1_30_rev,73,6.7224,0.092092,6,20jul15_18may15_PWD_m1_sp1_30_rev_6,1,0,,,1,37,,,
20jul15_18may15_PWD_m1_sp1_30_rev,95,6.0367,0.063289,8,20jul15_18may15_PWD_m1_sp1_30_rev_8,1,0,,,1,50,,,
20jul15_18may15_PWD_m1_sp1_30_rev,99,2.6009,0.026183,9,20jul15_18may15_PWD_m1_sp1_30_rev_9,1,0,,,2,21,87,,
20jul15_18may15_PWD_m1_sp1_6_rev,86,3.6494,0.042345,1,20jul15_18may15_PWD_m1_sp1_6_rev_1,1,0,,2 cells but good segmentaion,1,63,,,
20jul15_18may15_PWD_m1_sp1_6_rev,109,7.2065,0.066217,12,20jul15_18may15_PWD_m1_sp1_6_rev_12,1,0,,,2,34,97,,
20jul15_18may15_PWD_m1_sp1_6_rev,63,3.0468,0.048122,13,20jul15_18may15_PWD_m1_sp1_6_rev_13,1,0,,,1,17,,,
20jul15_18may15_PWD_m1_sp1_6_rev,122,6.6574,0.054406,15,20jul15_18may15_PWD_m1_sp1_6_rev_15,1,0,,,2,14,118,,
20jul15_18may15_PWD_m1_sp1_6_rev,81,5.66,0.070075,20,20jul15_18may15_PWD_m1_sp1_6_rev_20,1,0,,,2,11,67,,
20jul15_18may15_PWD_m1_sp1_6_rev,105,3.9628,0.037893,21,20jul15_18may15_PWD_m1_sp1_6_rev_21,1,0,,,2,23,94,,
20jul15_18may15_PWD_m1_sp1_6_rev,95,4.2581,0.044615,22,20jul15_18may15_PWD_m1_sp1_6_rev_22,1,0,,,1,69,,,
20jul15_18may15_PWD_m1_sp1_6_rev,79,5.333,0.067527,27,20jul15_18may15_PWD_m1_sp1_6_rev_27,1,0,,,1,56,,,
20jul15_18may15_PWD_m1_sp1_6_rev,94,6.9353,0.073634,3,20jul15_18may15_PWD_m1_sp1_6_rev_3,1,0,,,1,63,,,
20jul15_18may15_PWD_m1_sp1_6_rev,107,2.7273,0.025595,4,20jul15_18may15_PWD_m1_sp1_6_rev_4,1,0,,,2,12,95,,
20jul15_18may15_PWD_m1_sp1_6_rev,95,3.9924,0.042167,7,20jul15_18may15_PWD_m1_sp1_6_rev_7,1,1,,,1,39,,,
20jul15_18may15_PWD_m1_sp1_9.1_rev,130,3.125,0.024091,1,20jul15_18may15_PWD_m1_sp1_9.1_rev_1,1,0,0,,3,9,82,128,
20jul15_18may15_PWD_m1_sp1_9.1_rev,111,5.0657,0.045699,10,20jul15_18may15_PWD_m1_sp1_9.1_rev_10,1,0,0,,2,11,101,,
20jul15_18may15_PWD_m1_sp1_9.1_rev,62,7.1571,0.11618,11,20jul15_18may15_PWD_m1_sp1_9.1_rev_11,1,0,0,,1,60,,,
20jul15_18may15_PWD_m1_sp1_9.1_rev,115,3.4124,0.029757,3,20jul15_18may15_PWD_m1_sp1_9.1_rev_3,1,0,0,,2,41,112,,
20jul15_18may15_PWD_m1_sp1_9.1_rev,65,4.3759,0.067669,5,20jul15_18may15_PWD_m1_sp1_9.1_rev_5,1,0,0,,2,18,57,,
20jul15_18may15_PWD_m1_sp1_9.1_rev,125,8.4525,0.067452,8,20jul15_18may15_PWD_m1_sp1_9.1_rev_8,1,0,0,,1,81,,,
20jul15_18may15_PWD_m2_sp1_10.2_rev,73,7.422,0.10152,12,20jul15_18may15_PWD_m2_sp1_10.2_rev_12,1,1,1,,1,66,,,
20jul15_18may15_PWD_m2_sp1_10.2_rev,87,4.9668,0.05716,18,20jul15_18may15_PWD_m2_sp1_10.2_rev_18,1,0,0,,1,33,,,
20jul15_18may15_PWD_m2_sp1_10.2_rev,99,3.9463,0.039757,19,20jul15_18may15_PWD_m2_sp1_10.2_rev_19,1,0,0,,2,28,75,,
20jul15_18may15_PWD_m2_sp1_10.2_rev,101,4.8415,0.048012,20,20jul15_18may15_PWD_m2_sp1_10.2_rev_20,1,0,0,,2,50,82,,
20jul15_18may15_PWD_m2_sp1_10.2_rev,123,10.9271,0.088492,8,20jul15_18may15_PWD_m2_sp1_10.2_rev_8,1,0,0,,2,23,96,,
20jul15_18may15_PWD_m2_sp1_11_rev,87,9.5071,0.10991,10,20jul15_18may15_PWD_m2_sp1_11_rev_10,1,0,0,,2,23,72,,
20jul15_18may15_PWD_m2_sp1_11_rev,72,5.9231,0.082059,12,20jul15_18may15_PWD_m2_sp1_11_rev_12,1,1,1,,1,48,,,
20jul15_18may15_PWD_m2_sp1_11_rev,106,6.1263,0.057525,15,20jul15_18may15_PWD_m2_sp1_11_rev_15,1,0,0,,1,82,,,
20jul15_18may15_PWD_m2_sp1_11_rev,126,4.5304,0.035892,16,20jul15_18may15_PWD_m2_sp1_11_rev_16,1,0,0,,1,82,,,
20jul15_18may15_PWD_m2_sp1_11_rev,87,6.8772,0.079445,17,20jul15_18may15_PWD_m2_sp1_11_rev_17,1,0,0,,2,15,81,,
20jul15_18may15_PWD_m2_sp1_11_rev,83,5.2706,0.063799,18,20jul15_18may15_PWD_m2_sp1_11_rev_18,1,0,0,,1,63,,,
20jul15_18may15_PWD_m2_sp1_11_rev,111,6.8575,0.061682,22,20jul15_18may15_PWD_m2_sp1_11_rev_22,1,,mulitple cells,,,,,,
20jul15_18may15_PWD_m2_sp1_11_rev,108,4.7604,0.044208,23,20jul15_18may15_PWD_m2_sp1_11_rev_23,1,,mulitple cells,,,,,,
20jul15_18may15_PWD_m2_sp1_11_rev,129,5.4501,0.04218,36,20jul15_18may15_PWD_m2_sp1_11_rev_36,1,,mulitple cells,,,,,,
20jul15_18may15_PWD_m2_sp1_11_rev,75,7.143,0.094967,39,20jul15_18may15_PWD_m2_sp1_11_rev_39,1,0,0,,,,,,
20jul15_18may15_PWD_m2_sp1_11_rev,118,3.6923,0.031354,5,20jul15_18may15_PWD_m2_sp1_11_rev_5,1,0,0,,2,28,85,,
20jul15_18may15_PWD_m2_sp1_11_rev,148,5.2346,0.035376,6,20jul15_18may15_PWD_m2_sp1_11_rev_6,1,0,0,,2,22,135,,
20jul15_18may15_PWD_m2_sp1_11_rev,84,7.0875,0.084049,7,20jul15_18may15_PWD_m2_sp1_11_rev_7,1,1,1,,1,59,,,
20jul15_18may15_PWD_m2_sp1_11_rev,126,4,0.031855,8,20jul15_18may15_PWD_m2_sp1_11_rev_8,1,0,0,,2,45,118,,
20jul15_18may15_PWD_m2_sp1_13_rev,89,5.8324,0.065701,1,20jul15_18may15_PWD_m2_sp1_13_rev_1,1,0,0,,2,17,84,,
20jul15_18may15_PWD_m2_sp1_13_rev,90,5.2709,0.058856,10,20jul15_18may15_PWD_m2_sp1_13_rev_10,1,0,0,,2,19,80,,
20jul15_18may15_PWD_m2_sp1_13_rev,111,6.3119,0.057107,13,20jul15_18may15_PWD_m2_sp1_13_rev_13,1,1,1,,2,56,104,,
20jul15_18may15_PWD_m2_sp1_13_rev,52,7.5685,0.1469,15,20jul15_18may15_PWD_m2_sp1_13_rev_15,1,0,0,,1,46,,,
20jul15_18may15_PWD_m2_sp1_13_rev,91,3.6364,0.040023,18,20jul15_18may15_PWD_m2_sp1_13_rev_18,1,0,,,2,28,81,,
20jul15_18may15_PWD_m2_sp1_13_rev,88,7.4854,0.085303,19,20jul15_18may15_PWD_m2_sp1_13_rev_19,1,0,,,1,36,,,
20jul15_18may15_PWD_m2_sp1_13_rev,60,6.8056,0.11361,2,20jul15_18may15_PWD_m2_sp1_13_rev_2,1,1,1,,1,49,,,
20jul15_18may15_PWD_m2_sp1_13_rev,83,4.2945,0.051984,4,20jul15_18may15_PWD_m2_sp1_13_rev_4,1,1,1,might be strange twist in the SC,1,58,,,
20jul15_18may15_PWD_m2_sp1_13_rev,112,3.6674,0.032856,6,20jul15_18may15_PWD_m2_sp1_13_rev_6,1,0,0,,2,21,102,,
20jul15_18may15_PWD_m2_sp1_13_rev,80,4.8466,0.060451,7,20jul15_18may15_PWD_m2_sp1_13_rev_7,1,1,1,,2,14,77,,
20jul15_18may15_PWD_m2_sp1_13_rev,126,4.018,0.032014,9,20jul15_18may15_PWD_m2_sp1_13_rev_9,1,1,1,,2,40,121,,
20jul15_18may15_PWD_m2_sp1_14.2_rev,105,5.6943,0.054047,1,20jul15_18may15_PWD_m2_sp1_14.2_rev_1,1,1,1,,2,18,100,,
20jul15_18may15_PWD_m2_sp1_14.2_rev,118,4.9072,0.041685,10,20jul15_18may15_PWD_m2_sp1_14.2_rev_10,1,1,1,,2,36,110,,
20jul15_18may15_PWD_m2_sp1_14.2_rev,123,7.0123,0.056836,2,20jul15_18may15_PWD_m2_sp1_14.2_rev_2,1,1,1,,2,56,110,,
20jul15_18may15_PWD_m2_sp1_14.2_rev,133,10.8684,0.081554,4,20jul15_18may15_PWD_m2_sp1_14.2_rev_4,1,1,1,,2,32,111,,
20jul15_18may15_PWD_m2_sp1_14.2_rev,110,4.847,0.044095,5,20jul15_18may15_PWD_m2_sp1_14.2_rev_5,1,0,0,,2,38,95,,
20jul15_18may15_PWD_m2_sp1_14.2_rev,63,5.533,0.087232,6,20jul15_18may15_PWD_m2_sp1_14.2_rev_6,1,0,0,,1,28,,,
20jul15_18may15_PWD_m2_sp1_14.2_rev,67,4.6284,0.069267,9,20jul15_18may15_PWD_m2_sp1_14.2_rev_9,1,1,1,,1,38,,,
20jul15_18may15_PWD_m2_sp1_15.1_rev,97,4.2254,0.043504,13,20jul15_18may15_PWD_m2_sp1_15.1_rev_13,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_15.1_rev,126,3.8904,0.030782,15,20jul15_18may15_PWD_m2_sp1_15.1_rev_15,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_15.1_rev,103,3.662,0.035604,17,20jul15_18may15_PWD_m2_sp1_15.1_rev_17,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_15.1_rev,78,3.5821,0.04601,18,20jul15_18may15_PWD_m2_sp1_15.1_rev_18,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_15.1_rev,123,2.7273,0.022198,2,20jul15_18may15_PWD_m2_sp1_15.1_rev_2,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_15.1_rev,119,4.2702,0.035824,3,20jul15_18may15_PWD_m2_sp1_15.1_rev_3,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_15.1_rev,89,5.5433,0.062627,4,20jul15_18may15_PWD_m2_sp1_15.1_rev_4,1,0,0,,,,,,
20jul15_18may15_PWD_m2_sp1_15.1_rev,67,4.5078,0.067701,7,20jul15_18may15_PWD_m2_sp1_15.1_rev_7,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_15.1_rev,97,4.9724,0.051119,8,20jul15_18may15_PWD_m2_sp1_15.1_rev_8,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_15.1_rev,65,4.0203,0.061688,9,20jul15_18may15_PWD_m2_sp1_15.1_rev_9,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_15.2_rev,105,3.3321,0.031716,10,20jul15_18may15_PWD_m2_sp1_15.2_rev_10,1,0,0,,1,77,,,
20jul15_18may15_PWD_m2_sp1_15.2_rev,125,5.0162,0.040211,11,20jul15_18may15_PWD_m2_sp1_15.2_rev_11,1,0,0,,2,27,119,,
20jul15_18may15_PWD_m2_sp1_15.2_rev,104,6.581,0.063091,12,20jul15_18may15_PWD_m2_sp1_15.2_rev_12,1,0,0,,2,21,100,,
20jul15_18may15_PWD_m2_sp1_15.2_rev,98,8.7159,0.088534,13,20jul15_18may15_PWD_m2_sp1_15.2_rev_13,1,0,0,,1,55,,,
20jul15_18may15_PWD_m2_sp1_15.2_rev,78,5.8454,0.074652,16,20jul15_18may15_PWD_m2_sp1_15.2_rev_16,1,0,0,,,,,,
20jul15_18may15_PWD_m2_sp1_16.2_rev,96,8.7393,0.091479,1,20jul15_18may15_PWD_m2_sp1_16.2_rev_1,1,0,0,,2,29,86,,
20jul15_18may15_PWD_m2_sp1_16.2_rev,83,5.2374,0.063459,10,20jul15_18may15_PWD_m2_sp1_16.2_rev_10,1,0,0,,1,63,,,
20jul15_18may15_PWD_m2_sp1_16.2_rev,113,6.2071,0.054761,11,20jul15_18may15_PWD_m2_sp1_16.2_rev_11,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_16.2_rev,86,4.7198,0.054627,15,20jul15_18may15_PWD_m2_sp1_16.2_rev_15,1,1,1,,1,57,,,
20jul15_18may15_PWD_m2_sp1_16.2_rev,57,5.3266,0.092974,16,20jul15_18may15_PWD_m2_sp1_16.2_rev_16,1,1,1,,1,47,,,
20jul15_18may15_PWD_m2_sp1_16.2_rev,82,5.0093,0.060844,17,20jul15_18may15_PWD_m2_sp1_16.2_rev_17,1,0,0,,2,28,79,,
20jul15_18may15_PWD_m2_sp1_16.2_rev,58,8.0884,0.13841,2,20jul15_18may15_PWD_m2_sp1_16.2_rev_2,1,1,1,,1,32,,,
20jul15_18may15_PWD_m2_sp1_16.2_rev,81,4.8099,0.05913,3,20jul15_18may15_PWD_m2_sp1_16.2_rev_3,1,0,0,,1,63,,,
20jul15_18may15_PWD_m2_sp1_16.2_rev,90,5.5104,0.061164,4,20jul15_18may15_PWD_m2_sp1_16.2_rev_4,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_16.2_rev,102,6.0572,0.059522,5,20jul15_18may15_PWD_m2_sp1_16.2_rev_5,1,,,,,,,,
20jul15_18may15_PWD_m2_sp1_16.2_rev,88,7.9766,0.090609,7,20jul15_18may15_PWD_m2_sp1_16.2_rev_7,1,1,1,,1,67,,,
20jul15_18may15_PWD_m2_sp1_17_rev,92,1.875,0.020468,1,20jul15_18may15_PWD_m2_sp1_17_rev_1,1,0,0,,1,37,,,
20jul15_18may15_PWD_m2_sp1_17_rev,101,5.2633,0.052183,10,20jul15_18may15_PWD_m2_sp1_17_rev_10,1,1,1,,2,39,85,,
20jul15_18may15_PWD_m2_sp1_17_rev,104,4.4344,0.042493,14,20jul15_18may15_PWD_m2_sp1_17_rev_14,1,1,1,,2,27,93,,
20jul15_18may15_PWD_m2_sp1_17_rev,66,5.4953,0.082799,15,20jul15_18may15_PWD_m2_sp1_17_rev_15,1,1,1,,1,48,,,
20jul15_18may15_PWD_m2_sp1_17_rev,125,8.1476,0.065368,2,20jul15_18may15_PWD_m2_sp1_17_rev_2,1,1,1,,2,20,108,,
20jul15_18may15_PWD_m2_sp1_17_rev,92,7.0801,0.076957,3,20jul15_18may15_PWD_m2_sp1_17_rev_3,1,1,1,,2,30,87,,
20jul15_18may15_PWD_m2_sp1_17_rev,137,4,0.029207,4,20jul15_18may15_PWD_m2_sp1_17_rev_4,1,1,1,,2,17,123,,
20jul15_18may15_PWD_m2_sp1_17_rev,116,3.6353,0.031207,7,20jul15_18may15_PWD_m2_sp1_17_rev_7,1,1,1,,2,20,76,,
20jul15_18may15_PWD_m2_sp1_17_rev,89,7.0648,0.079335,8,20jul15_18may15_PWD_m2_sp1_17_rev_8,1,1,1,,2,16,82,,
20jul15_18may15_PWD_m2_sp1_17_rev,71,5.2376,0.073919,9,20jul15_18may15_PWD_m2_sp1_17_rev_9,1,0,0,,1,54,,,
20jul15_18may15_PWD_m2_sp1_19_rev,74,4.5546,0.061767,1,20jul15_18may15_PWD_m2_sp1_19_rev_1,1,0,0,,1,42,,,
20jul15_18may15_PWD_m2_sp1_19_rev,78,6.5882,0.084705,10,20jul15_18may15_PWD_m2_sp1_19_rev_10,1,0,0,,2,25,72,,
20jul15_18may15_PWD_m2_sp1_19_rev,92,4.3575,0.04736,11,20jul15_18may15_PWD_m2_sp1_19_rev_11,1,0,0,,2,32,77,,
20jul15_18may15_PWD_m2_sp1_19_rev,68,5.0304,0.073611,12,20jul15_18may15_PWD_m2_sp1_19_rev_12,1,0,0,,2,21,55,,
20jul15_18may15_PWD_m2_sp1_19_rev,103,4.284,0.041418,13,20jul15_18may15_PWD_m2_sp1_19_rev_13,1,0,0,,2,19,97,,
20jul15_18may15_PWD_m2_sp1_19_rev,112,3.6914,0.032977,15,20jul15_18may15_PWD_m2_sp1_19_rev_15,1,0,0,,2,30,100,,
20jul15_18may15_PWD_m2_sp1_19_rev,86,9.4833,0.11025,17,20jul15_18may15_PWD_m2_sp1_19_rev_17,1,0,0,,1,16,82,,
17mar15_10mar15_PWD_m1_sp1_1_rev,95,2.8125,0.029506,4,17mar15_10mar15_PWD_m1_sp1_1_rev_4,1,1,1,,2,27,80,,
17mar15_10mar15_PWD_m1_sp1_1_rev,105,2.7827,0.026616,6,17mar15_10mar15_PWD_m1_sp1_1_rev_6,1,1,1,,3,17,51,91,
17mar15_10mar15_PWD_m1_sp1_1_rev,54,5.6966,0.10542,7,17mar15_10mar15_PWD_m1_sp1_1_rev_7,1,1,1,,1,22,,,
17mar15_10mar15_PWD_m1_sp1_10.1_rev,89,5.1492,0.058054,1,17mar15_10mar15_PWD_m1_sp1_10.1_rev_1,1,0,0,,2,16,85,,
17mar15_10mar15_PWD_m1_sp1_10.1_rev,85,4.7548,0.056185,11,17mar15_10mar15_PWD_m1_sp1_10.1_rev_11,1,1,1,,2,19,66,,
17mar15_10mar15_PWD_m1_sp1_10.1_rev,61,6.0948,0.099314,14,17mar15_10mar15_PWD_m1_sp1_10.1_rev_14,1,0,0,,1,54,,,
17mar15_10mar15_PWD_m1_sp1_10.1_rev,119,2.7692,0.023253,4,17mar15_10mar15_PWD_m1_sp1_10.1_rev_4,1,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_10.1_rev,82,2.5806,0.031357,5,17mar15_10mar15_PWD_m1_sp1_10.1_rev_5,1,1,1,,2,25,77,,
17mar15_10mar15_PWD_m1_sp1_10.1_rev,96,4.3159,0.045188,8,17mar15_10mar15_PWD_m1_sp1_10.1_rev_8,1,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_11_rev,57,2.7778,0.048663,10,17mar15_10mar15_PWD_m1_sp1_11_rev_10,1,1,1,,1,47,,,
17mar15_10mar15_PWD_m1_sp1_11_rev,113,4.4455,0.039238,12,17mar15_10mar15_PWD_m1_sp1_11_rev_12,1,0,0,,2,43,88,,
17mar15_10mar15_PWD_m1_sp1_11_rev,82,3.8967,0.047251,13,17mar15_10mar15_PWD_m1_sp1_11_rev_13,1,1,1,,1,61,,,
17mar15_10mar15_PWD_m1_sp1_11_rev,64,4.0057,0.062543,14,17mar15_10mar15_PWD_m1_sp1_11_rev_14,1,0,0,,1,54,,,
17mar15_10mar15_PWD_m1_sp1_11_rev,80,3.5421,0.044112,15,17mar15_10mar15_PWD_m1_sp1_11_rev_15,1,1,1,,1,73,,,
17mar15_10mar15_PWD_m1_sp1_11_rev,109,4.0835,0.037399,16,17mar15_10mar15_PWD_m1_sp1_11_rev_16,1,1,1,,1,48,,,
17mar15_10mar15_PWD_m1_sp1_11_rev,94,3.3246,0.035329,3,17mar15_10mar15_PWD_m1_sp1_11_rev_3,1,1,1,,2,29,82,,
17mar15_10mar15_PWD_m1_sp1_11_rev,132,5.1615,0.039083,6,17mar15_10mar15_PWD_m1_sp1_11_rev_6,1,1,1,,2,37,117,,
17mar15_10mar15_PWD_m1_sp1_11_rev,114,3.2176,0.028217,7,17mar15_10mar15_PWD_m1_sp1_11_rev_7,1,1,1,,1,78,,,
17mar15_10mar15_PWD_m1_sp1_11_rev,117,4.8341,0.041419,9,17mar15_10mar15_PWD_m1_sp1_11_rev_9,1,1,1,,2,44,109,,
17mar15_10mar15_PWD_m1_sp1_12.1_rev,54,4.9396,0.091965,10,17mar15_10mar15_PWD_m1_sp1_12.1_rev_10,1,0,0,,1,25,,,
17mar15_10mar15_PWD_m1_sp1_12.1_rev,114,8.2384,0.072262,8,17mar15_10mar15_PWD_m1_sp1_12.1_rev_8,1,1,1,,1,70,,,
17mar15_10mar15_PWD_m1_sp1_12.2_rev,60,5.0221,0.083232,12,17mar15_10mar15_PWD_m1_sp1_12.2_rev_12,1,1,1,,1,54,,,
17mar15_10mar15_PWD_m1_sp1_12.2_rev,86,4.4667,0.051871,13,17mar15_10mar15_PWD_m1_sp1_12.2_rev_13,1,1,1,,2,14,78,,
17mar15_10mar15_PWD_m1_sp1_12.2_rev,60,3.7552,0.062465,7,17mar15_10mar15_PWD_m1_sp1_12.2_rev_7,1,1,1,,1,48,,,
17mar15_10mar15_PWD_m1_sp1_13_rev,90,4.7546,0.052814,1,17mar15_10mar15_PWD_m1_sp1_13_rev_1,1,1,1,,1,77,,,
17mar15_10mar15_PWD_m1_sp1_13_rev,77,2.1212,0.027518,12,17mar15_10mar15_PWD_m1_sp1_13_rev_12,1,1,1,,1,34,,,
17mar15_10mar15_PWD_m1_sp1_13_rev,84,7.5215,0.089959,13,17mar15_10mar15_PWD_m1_sp1_13_rev_13,1,1,1,,1,47,,,
17mar15_10mar15_PWD_m1_sp1_13_rev,80,4.562,0.05673,14,17mar15_10mar15_PWD_m1_sp1_13_rev_14,1,1,1,,2,19,66,,
17mar15_10mar15_PWD_m1_sp1_13_rev,56,3.4392,0.061177,15,17mar15_10mar15_PWD_m1_sp1_13_rev_15,1,1,1,,1,33,,,
17mar15_10mar15_PWD_m1_sp1_13_rev,72,5.4141,0.075518,5,17mar15_10mar15_PWD_m1_sp1_13_rev_5,1,0,0,,1,66,,,
17mar15_10mar15_PWD_m1_sp1_15_rev,85,3.6373,0.042639,10,17mar15_10mar15_PWD_m1_sp1_15_rev_10,1,1,1,multiple cells,2,19,64,,
17mar15_10mar15_PWD_m1_sp1_15_rev,62,4.1711,0.067563,18,17mar15_10mar15_PWD_m1_sp1_15_rev_18,1,1,1,,1,32,,,
17mar15_10mar15_PWD_m1_sp1_15_rev,51,4.317,0.084803,23,17mar15_10mar15_PWD_m1_sp1_15_rev_23,1,0,0,,1,47,,,
17mar15_10mar15_PWD_m1_sp1_15_rev,103,8.6099,0.083773,3,17mar15_10mar15_PWD_m1_sp1_15_rev_3,1,1,1,,1,94,,,
17mar15_10mar15_PWD_m1_sp1_15_rev,75,2.9508,0.039494,5,17mar15_10mar15_PWD_m1_sp1_15_rev_5,1,1,1,,1,66,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,74,3.9824,0.053819,1,17mar15_10mar15_PWD_m1_sp1_3.1_rev_1,1,1,1,,1,51,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,81,5.128,0.062962,10,17mar15_10mar15_PWD_m1_sp1_3.1_rev_10,1,0,0,,2,16,64,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,62,6.5113,0.10536,14,17mar15_10mar15_PWD_m1_sp1_3.1_rev_14,1,0,0,,1,55,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,89,3.476,0.039025,2,17mar15_10mar15_PWD_m1_sp1_3.1_rev_2,1,0,0,,2,19,64,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,98,3.8833,0.039727,3,17mar15_10mar15_PWD_m1_sp1_3.1_rev_3,1,0,0,,1,57,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,106,4.286,0.040485,4,17mar15_10mar15_PWD_m1_sp1_3.1_rev_4,1,0,0,,2,44,87,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,83,3.2882,0.039681,5,17mar15_10mar15_PWD_m1_sp1_3.1_rev_5,1,0,0,,2,17,76,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,50,2.8125,0.055892,6,17mar15_10mar15_PWD_m1_sp1_3.1_rev_6,1,1,1,,1,40,,,
17mar15_10mar15_PWD_m1_sp1_4_rev,90,3.6433,0.040593,1,17mar15_10mar15_PWD_m1_sp1_4_rev_1,1,1,1,,2,23,82,,
